// SR1 Audio Analyzer: 12/6/2024 10:28:55 AM

// Series: A1:FFT1:Power Spectrum A
// Units: Hz,V/rtHz
165.040181750365,2.57447409409323E-7
166.016750873148,2.53902028582714E-7
166.993319995931,2.56161037867862E-7
167.969889118714,2.56643757064644E-7
168.946458241497,2.457234595628E-7
169.923027364281,2.39512021895342E-7
170.899596487064,2.478219046408E-7
171.876165609847,2.51647971063177E-7
172.85273473263,2.47248614339889E-7
173.829303855414,2.45632237272732E-7
174.805872978197,2.52223906761779E-7
175.78244210098,2.6065831192298E-7
176.759011223763,2.60213868380439E-7
177.735580346546,2.63018974833612E-7
178.71214946933,3.02116619256863E-7
179.688718592113,3.49876454118121E-7
180.665287714896,3.3349845869798E-7
181.641856837679,2.75615970177256E-7
182.618425960463,2.52227479227577E-7
183.594995083246,2.54475738007809E-7
184.571564206029,2.63736624763451E-7
185.548133328812,2.74634460914228E-7
186.524702451595,2.74363687565477E-7
187.501271574379,2.66820941571729E-7
188.477840697162,2.61031840760943E-7
189.454409819945,2.59328490411582E-7
190.430978942728,2.60667693401402E-7
191.407548065512,2.61469644942311E-7
192.384117188295,2.63253500062437E-7
193.360686311078,2.6849009339249E-7
194.337255433861,2.70086024093952E-7
195.313824556644,2.68828055862464E-7
196.290393679428,2.68051848210534E-7
197.266962802211,2.59984543413179E-7
198.243531924994,2.48356011647165E-7
199.220101047777,2.43532738894196E-7
200.196670170561,2.46642606854249E-7
201.173239293344,2.50666192153862E-7
202.149808416127,2.52228355301382E-7
203.12637753891,2.5611882339583E-7
204.102946661693,2.61138349640733E-7
205.079515784477,2.60350117810846E-7
206.05608490726,2.56631846288451E-7
207.032654030043,2.51596782803438E-7
208.009223152826,2.43504468152407E-7
208.98579227561,2.37650545547172E-7
209.962361398393,2.42460629452877E-7
210.938930521176,2.52787108560507E-7
211.915499643959,2.5843872075672E-7
212.892068766742,2.55619975958464E-7
213.868637889526,2.50414584385699E-7
214.845207012309,2.48541945447658E-7
215.821776135092,2.50363536218652E-7
216.798345257875,2.54202383955421E-7
217.774914380659,2.58348728485268E-7
218.751483503442,2.59676306041542E-7
219.728052626225,2.59168788654903E-7
220.704621749008,2.59565716364022E-7
221.681190871791,2.5777916223394E-7
222.657759994575,2.54797253135879E-7
223.634329117358,2.50278978890345E-7
224.610898240141,2.4370961866437E-7
225.587467362924,2.42757583162439E-7
226.564036485708,2.52380950136659E-7
227.540605608491,2.59592209596779E-7
228.517174731274,2.5606811657276E-7
229.493743854057,2.46444520623877E-7
230.47031297684,2.39697072275525E-7
231.446882099624,2.37496146639952E-7
232.423451222407,2.41804307276506E-7
233.40002034519,2.54327875434342E-7
234.376589467973,2.6055002371295E-7
235.353158590757,2.55914861305548E-7
236.32972771354,2.5658759458709E-7
237.306296836323,2.68851152402281E-7
238.282865959106,2.81772955203352E-7
239.259435081889,2.84039298585676E-7
240.236004204673,2.76271168905779E-7
241.212573327456,2.68337042900565E-7
242.189142450239,2.62166691096048E-7
243.165711573022,2.57817105167035E-7
244.142280695806,2.54916518849653E-7
245.118849818589,2.50237106504575E-7
246.095418941372,2.49024151775268E-7
247.071988064155,2.57236664709967E-7
248.048557186938,2.6421714697342E-7
249.025126309722,2.62020291962823E-7
250.001695432505,2.56842169564574E-7
250.978264555288,2.5155867269476E-7
251.954833678071,2.48646053066052E-7
252.931402800854,2.5516599676758E-7
253.907971923638,2.60832313544161E-7
254.884541046421,2.63176676065796E-7
255.861110169204,2.65229858334616E-7
256.837679291987,2.60811801721514E-7
257.814248414771,2.58704438370049E-7
258.790817537554,2.60004657791477E-7
259.767386660337,2.53948353187466E-7
260.74395578312,2.50418731714726E-7
261.720524905904,2.57561596839314E-7
262.697094028687,2.64772762511067E-7
263.67366315147,2.6483563493682E-7
264.650232274253,2.64807042397166E-7
265.626801397036,2.68399638402784E-7
266.60337051982,2.71580969797815E-7
267.579939642603,2.71249876974381E-7
268.556508765386,2.65416487274827E-7
269.533077888169,2.60498746821945E-7
270.509647010953,2.62875497413852E-7
271.486216133736,2.65903576694551E-7
272.462785256519,2.65309539633065E-7
273.439354379302,2.59527527678693E-7
274.415923502085,2.53052948887267E-7
275.392492624869,2.53219882125408E-7
276.369061747652,2.54560280528111E-7
277.345630870435,2.52069872706294E-7
278.322199993218,2.47468569469826E-7
279.298769116002,2.47913370997707E-7
280.275338238785,2.5704009459081E-7
281.251907361568,2.6604083443527E-7
282.228476484351,2.66053126850716E-7
283.205045607134,2.53711061870902E-7
284.181614729918,2.43564766365039E-7
285.158183852701,2.47104097799057E-7
286.134752975484,2.53197871201627E-7
287.111322098267,2.54673612584699E-7
288.08789122105,2.57864478375377E-7
289.064460343834,2.63125257876345E-7
290.041029466617,2.71727955522318E-7
291.0175985894,2.77854925072908E-7
291.994167712183,2.70498047190387E-7
292.970736834967,2.59955266184968E-7
293.94730595775,2.57235061209449E-7
294.923875080533,2.64327676159785E-7
295.900444203316,2.71291519847628E-7
296.8770133261,2.69376065967095E-7
297.853582448883,2.62679183921613E-7
298.830151571666,2.597917725254E-7
299.806720694449,2.51784028909381E-7
300.783289817232,2.36271570139269E-7
301.759858940016,2.34710466929121E-7
302.736428062799,2.42424840523241E-7
303.712997185582,2.40620209882042E-7
304.689566308365,2.39878602284294E-7
305.666135431149,2.47696338491044E-7
306.642704553932,2.53899466027486E-7
307.619273676715,2.53108857740318E-7
308.595842799498,2.48554164869833E-7
309.572411922281,2.53500833299762E-7
310.548981045065,2.6377845781268E-7
311.525550167848,2.66132395598587E-7
312.502119290631,2.60049593168412E-7
313.478688413414,2.51342716972012E-7
314.455257536198,2.43920887749334E-7
315.431826658981,2.43668944966279E-7
316.408395781764,2.51776842088073E-7
317.384964904547,2.53672253132404E-7
318.36153402733,2.48915714357306E-7
319.338103150114,2.50965675363464E-7
320.314672272897,2.53915372791937E-7
321.29124139568,2.49930816903346E-7
322.267810518463,2.5043677130661E-7
323.244379641247,2.53170029975374E-7
324.22094876403,2.54407738267032E-7
325.197517886813,2.60640876170095E-7
326.174087009596,2.6432967319407E-7
327.150656132379,2.55076871206656E-7
328.127225255163,2.44315364168556E-7
329.103794377946,2.47430200588911E-7
330.080363500729,2.54862201105258E-7
331.056932623512,2.53619392080428E-7
332.033501746295,2.50549871503598E-7
333.010070869079,2.56461887693858E-7
333.986639991862,2.59301165402489E-7
334.963209114645,2.57289355139618E-7
335.939778237428,2.60339225384549E-7
336.916347360212,2.63141978520603E-7
337.892916482995,2.63627673169284E-7
338.869485605778,2.65175773592812E-7
339.846054728561,2.66986080663557E-7
340.822623851344,2.6334502343219E-7
341.799192974128,2.54689355318516E-7
342.775762096911,2.49304217755518E-7
343.752331219694,2.47533714478832E-7
344.728900342477,2.50343912361605E-7
345.705469465261,2.55303237941215E-7
346.682038588044,2.53410598905279E-7
347.658607710827,2.50378030014027E-7
348.63517683361,2.55779474551393E-7
349.611745956394,2.57850719616747E-7
350.588315079177,2.47691986980025E-7
351.56488420196,2.40718217219547E-7
352.541453324743,2.3933768208105E-7
353.518022447526,2.38791763171744E-7
354.49459157031,2.46550290648964E-7
355.471160693093,2.62495313590936E-7
356.447729815876,2.71408567161271E-7
357.424298938659,2.6810509634866E-7
358.400868061442,2.662421481231E-7
359.377437184226,2.67900508600107E-7
360.354006307009,2.60564007424891E-7
361.330575429792,2.54355213468648E-7
362.307144552575,2.60316354521636E-7
363.283713675359,2.63824918790453E-7
364.260282798142,2.6136684073424E-7
365.236851920925,2.59093046745337E-7
366.213421043708,2.59597241208355E-7
367.189990166492,2.59270816686584E-7
368.166559289275,2.5841376246822E-7
369.143128412058,2.54267310063914E-7
370.119697534841,2.51797446360539E-7
371.096266657624,2.64008142103277E-7
372.072835780408,2.77687063116683E-7
373.049404903191,2.77498865686397E-7
374.025974025974,2.68111488344967E-7
375.002543148757,2.59878128511708E-7
375.97911227154,2.53666842664659E-7
376.955681394324,2.50151181423262E-7
377.932250517107,2.52888633619742E-7
378.90881963989,2.56925503374612E-7
379.885388762673,2.57128472822274E-7
380.861957885457,2.62375712401847E-7
381.83852700824,2.73297029300801E-7
382.815096131023,2.77143376502953E-7
383.791665253806,2.72968188852651E-7
384.76823437659,2.66439393382323E-7
385.744803499373,2.62163029304508E-7
386.721372622156,2.53971662164724E-7
387.697941744939,2.46442667575533E-7
388.674510867722,2.47679447460355E-7
389.651079990506,2.48068966537647E-7
390.627649113289,2.46405434291399E-7
391.604218236072,2.49034592646164E-7
392.580787358855,2.50997038059917E-7
393.557356481638,2.53110002370045E-7
394.533925604422,2.54824588989321E-7
395.510494727205,2.51034949799582E-7
396.487063849988,2.48692478059637E-7
397.463632972771,2.56094866176454E-7
398.440202095555,2.59945169498769E-7
399.416771218338,2.57064278902858E-7
400.393340341121,2.60632803143927E-7
401.369909463904,2.64411473613828E-7
402.346478586687,2.59206622893847E-7
403.323047709471,2.51925071422557E-7
404.299616832254,2.4461167222574E-7
405.276185955037,2.46683815401034E-7
406.25275507782,2.60208754336507E-7
407.229324200604,2.6922597231656E-7
408.205893323387,2.73391422961012E-7
409.18246244617,2.69434519958435E-7
410.159031568953,2.65148578927951E-7
411.135600691737,2.65793462669766E-7
412.11216981452,2.62351615295986E-7
413.088738937303,2.59389748186297E-7
414.065308060086,2.61126051522764E-7
415.041877182869,2.6382259221335E-7
416.018446305653,2.68519491560992E-7
416.995015428436,2.71607032281992E-7
417.971584551219,2.64918502486337E-7
418.948153674002,2.52250080958347E-7
419.924722796785,2.47693017868817E-7
420.901291919569,2.53846584585778E-7
421.877861042352,2.58454566641327E-7
422.854430165135,2.55488661337371E-7
423.830999287918,2.57794934372288E-7
424.807568410702,2.63332530012661E-7
425.784137533485,2.64657307626812E-7
426.760706656268,2.63214652458616E-7
427.737275779051,2.60178756840961E-7
428.713844901834,2.61395678078933E-7
429.690414024618,2.63153426697176E-7
430.666983147401,2.617276045003E-7
431.643552270184,2.62192134920523E-7
432.620121392967,2.66675099650313E-7
433.596690515751,2.7355419319706E-7
434.573259638534,2.76533335791148E-7
435.549828761317,2.6914867285954E-7
436.5263978841,2.58841747930247E-7
437.502967006883,2.53701452180201E-7
438.479536129667,2.48972000021786E-7
439.45610525245,2.50008362349034E-7
440.432674375233,2.62272589332326E-7
441.409243498016,2.68854430872459E-7
442.3858126208,2.61829526262297E-7
443.362381743583,2.54458409304099E-7
444.338950866366,2.48613801254247E-7
445.315519989149,2.44030095867169E-7
446.292089111932,2.4880118053274E-7
447.268658234716,2.4947758621466E-7
448.245227357499,2.36074994754021E-7
449.221796480282,2.28886599808778E-7
450.198365603065,2.36453487128403E-7
451.174934725849,2.48083040169267E-7
452.151503848632,2.59288212001325E-7
453.128072971415,2.62299810722489E-7
454.104642094198,2.53600078254237E-7
455.081211216982,2.45975983035198E-7
456.057780339765,2.45810383037542E-7
457.034349462548,2.46915748835717E-7
458.010918585331,2.49086435587067E-7
458.987487708114,2.45215940371216E-7
459.964056830898,2.43989314588116E-7
460.940625953681,2.5394379942116E-7
461.917195076464,2.58566960937849E-7
462.893764199247,2.52989768562925E-7
463.87033332203,2.51198874666036E-7
464.846902444814,2.54423854507462E-7
465.823471567597,2.49237476672944E-7
466.80004069038,2.45617603375893E-7
467.776609813163,2.54847808189933E-7
468.753178935947,2.61386491804347E-7
469.72974805873,2.58601427343019E-7
470.706317181513,2.55145308477109E-7
471.682886304296,2.5619127579365E-7
472.659455427079,2.58628275673368E-7
473.636024549863,2.58092110228463E-7
474.612593672646,2.57338914950517E-7
475.589162795429,2.54812737710454E-7
476.565731918212,2.52224062510662E-7
477.542301040996,2.53883800033162E-7
478.518870163779,2.56115755769756E-7
479.495439286562,2.58597354279958E-7
480.472008409345,2.63542946411326E-7
481.448577532128,2.66747271223531E-7
482.425146654912,2.61530476302213E-7
483.401715777695,2.56960037072502E-7
484.378284900478,2.607920602752E-7
485.354854023261,2.6339674361259E-7
486.331423146045,2.59180213396236E-7
487.307992268828,2.54796723155564E-7
488.284561391611,2.55746567088535E-7
489.261130514394,2.54937976900414E-7
490.237699637177,2.47779181041024E-7
491.214268759961,2.48023612736763E-7
492.190837882744,2.54989168438156E-7
493.167407005527,2.59789683902836E-7
494.14397612831,2.63041442698311E-7
495.120545251094,2.66591065121286E-7
496.097114373877,2.69295974158669E-7
497.07368349666,2.65459119232192E-7
498.050252619443,2.58392773598431E-7
499.026821742226,2.61817194966963E-7
500.00339086501,2.66877140071426E-7
500.979959987793,2.61619242726851E-7
501.956529110576,2.54713666434784E-7
502.933098233359,2.55359317532019E-7
503.909667356143,2.57861298215432E-7
504.886236478926,2.55973809119575E-7
505.862805601709,2.53234348175181E-7
506.839374724492,2.49614168061305E-7
507.815943847276,2.50397925745625E-7
508.792512970059,2.61493945383212E-7
509.769082092842,2.70639352401963E-7
510.745651215625,2.74762246009234E-7
511.722220338408,2.74701046716627E-7
512.698789461192,2.68427555570557E-7
513.675358583975,2.62443004132645E-7
514.651927706758,2.64500582007415E-7
515.628496829541,2.671661986932E-7
516.605065952324,2.65457232434219E-7
517.581635075108,2.66217395727885E-7
518.558204197891,2.6494233832707E-7
519.534773320674,2.61507803510668E-7
520.511342443457,2.62264538448638E-7
521.487911566241,2.64246741776555E-7
522.464480689024,2.65549623540112E-7
523.441049811807,2.61221337393881E-7
524.41761893459,2.53450048316925E-7
525.394188057373,2.467474859911E-7
526.370757180157,2.3995035111898E-7
527.34732630294,2.43881608373169E-7
528.323895425723,2.56461054802295E-7
529.300464548506,2.61814803659951E-7
530.27703367129,2.59616241283141E-7
531.253602794073,2.58921669308901E-7
532.230171916856,2.63294990247196E-7
533.206741039639,2.68088181548727E-7
534.183310162422,2.7550143225751E-7
535.159879285206,2.82719506103097E-7
536.136448407989,2.79711611246495E-7
537.113017530772,2.74900528727913E-7
538.089586653555,2.78630752096069E-7
539.066155776338,2.81824795687561E-7
540.042724899122,2.79346809050471E-7
541.019294021905,2.76831548784315E-7
541.995863144688,2.76174274594823E-7
542.972432267471,2.7224641159199E-7
543.949001390255,2.68028591190075E-7
544.925570513038,2.67067012289307E-7
545.902139635821,2.66236836327604E-7
546.878708758604,2.65173986626904E-7
547.855277881388,2.60657360569465E-7
548.831847004171,2.53861256711673E-7
549.808416126954,2.4975591492592E-7
550.784985249737,2.45042302149582E-7
551.76155437252,2.43519712982952E-7
552.738123495304,2.4964619228755E-7
553.714692618087,2.54921671643326E-7
554.69126174087,2.53997027944718E-7
555.667830863653,2.52243170222025E-7
556.644399986437,2.54652151540473E-7
557.62096910922,2.56400074046895E-7
558.597538232003,2.53989816742125E-7
559.574107354786,2.48667598026472E-7
560.550676477569,2.48534911845743E-7
561.527245600353,2.59181823808497E-7
562.503814723136,2.65970418957388E-7
563.480383845919,2.5649661782138E-7
564.456952968702,2.47255327055887E-7
565.433522091486,2.53914019063545E-7
566.410091214269,2.59586667144832E-7
567.386660337052,2.54439969727088E-7
568.363229459835,2.4785940061823E-7
569.339798582618,2.52837783934564E-7
570.316367705402,2.62476942858755E-7
571.292936828185,2.60059468657171E-7
572.269505950968,2.50540228760184E-7
573.246075073751,2.53768431796601E-7
574.222644196535,2.661012205438E-7
575.199213319318,2.73115758476481E-7
576.175782442101,2.72200179382011E-7
577.152351564884,2.62788500728893E-7
578.128920687667,2.54033119547059E-7
579.105489810451,2.49103911294375E-7
580.082058933234,2.47843144802523E-7
581.058628056017,2.44903361079185E-7
582.0351971788,2.3871430758486E-7
583.011766301583,2.45130358589896E-7
583.988335424367,2.58679790460114E-7
584.96490454715,2.67131909051437E-7
585.941473669933,2.72294042579168E-7
586.918042792717,2.66575288428699E-7
587.8946119155,2.51208062085845E-7
588.871181038283,2.42307441264616E-7
589.847750161066,2.44260709364299E-7
590.824319283849,2.46811269477105E-7
591.800888406633,2.51984514125643E-7
592.777457529416,2.66431956815262E-7
593.754026652199,2.72355656527687E-7
594.730595774982,2.6155320345095E-7
595.707164897765,2.54353746247641E-7
596.683734020549,2.56843421826702E-7
597.660303143332,2.63442889799669E-7
598.636872266115,2.70838943235606E-7
599.613441388898,2.73913856475258E-7
600.590010511682,2.7135408527567E-7
601.566579634465,2.6368318349093E-7
602.543148757248,2.62741426626759E-7
603.519717880031,2.67017602963369E-7
604.496287002814,2.6275829316877E-7
605.472856125598,2.53505947073284E-7
606.449425248381,2.46228377155455E-7
607.425994371164,2.40362672601395E-7
608.402563493947,2.36741299563484E-7
609.37913261673,2.32372614654996E-7
610.355701739514,2.31776196785329E-7
611.332270862297,2.34158803608797E-7
612.30883998508,2.37929170773238E-7
613.285409107863,2.43639178438704E-7
614.261978230647,2.52926795723315E-7
615.23854735343,2.59880225870982E-7
616.215116476213,2.57640543058876E-7
617.191685598996,2.5680693165528E-7
618.16825472178,2.66721221747288E-7
619.144823844563,2.72886848038402E-7
620.121392967346,2.64048769841736E-7
621.097962090129,2.48236303968375E-7
622.074531212913,2.3984367695826E-7
623.051100335696,2.42663495571612E-7
624.027669458479,2.48907626007363E-7
625.004238581262,2.57639590091712E-7
625.980807704045,2.65909864645384E-7
626.957376826829,2.67794727188112E-7
627.933945949612,2.63501253008981E-7
628.910515072395,2.56732147408661E-7
629.887084195178,2.52741445407585E-7
630.863653317961,2.5434478829371E-7
631.840222440745,2.59642048515495E-7
632.816791563528,2.63354281233131E-7
633.793360686311,2.62643270835202E-7
634.769929809094,2.62873573391817E-7
635.746498931878,2.62840554605575E-7
636.723068054661,2.60406307946795E-7
637.699637177444,2.57665843048073E-7
638.676206300227,2.64125572571606E-7
639.65277542301,2.7434790143155E-7
640.629344545794,2.68649179989465E-7
641.605913668577,2.50230944746819E-7
642.58248279136,2.41623167254743E-7
643.559051914143,2.5005940447421E-7
644.535621036926,2.63911648253035E-7
645.51219015971,2.64872752422887E-7
646.488759282493,2.56975018705401E-7
647.465328405276,2.63319942759246E-7
648.44189752806,2.75031877100312E-7
649.418466650843,2.69665632599047E-7
650.395035773626,2.53691048529675E-7
651.371604896409,2.48575599268438E-7
652.348174019192,2.5398788340904E-7
653.324743141976,2.5822639857853E-7
654.301312264759,2.63239789798067E-7
655.277881387542,2.67009750323094E-7
656.254450510325,2.63596099427804E-7
657.231019633108,2.58121246843369E-7
658.207588755892,2.55230216007607E-7
659.184157878675,2.51791605566699E-7
660.160727001458,2.48612724805037E-7
661.137296124241,2.54322015522664E-7
662.113865247025,2.61650604605544E-7
663.090434369808,2.63431127996495E-7
664.067003492591,2.64188784886745E-7
665.043572615374,2.61208263026348E-7
666.020141738157,2.590363063449E-7
666.996710860941,2.66430556100343E-7
667.973279983724,2.70715818093491E-7
668.949849106507,2.62235965178002E-7
669.92641822929,2.56569164492502E-7
670.902987352073,2.61980699188015E-7
671.879556474857,2.64907473513946E-7
672.85612559764,2.54633330663666E-7
673.832694720423,2.40250663082471E-7
674.809263843206,2.32792441150584E-7
675.78583296599,2.3755336034707E-7
676.762402088773,2.51821081177949E-7
677.738971211556,2.64295145597647E-7
678.715540334339,2.69323369950944E-7
679.692109457123,2.62252564642415E-7
680.668678579906,2.54553962997027E-7
681.645247702689,2.5411118126859E-7
682.621816825472,2.48922599111525E-7
683.598385948255,2.41422650798686E-7
684.574955071039,2.38068459076598E-7
685.551524193822,2.3953895987132E-7
686.528093316605,2.48303482250918E-7
687.504662439388,2.57028087552722E-7
688.481231562172,2.59937896619328E-7
689.457800684955,2.61261947413577E-7
690.434369807738,2.5858296037767E-7
691.410938930521,2.51751457412395E-7
692.387508053304,2.52099043086897E-7
693.364077176088,2.57364416308898E-7
694.340646298871,2.59194725691401E-7
695.317215421654,2.58279324376948E-7
696.293784544437,2.5979645060099E-7
697.270353667221,2.69682275480807E-7
698.246922790004,2.76822573188036E-7
699.223491912787,2.7135956833836E-7
700.20006103557,2.65606802809079E-7
701.176630158353,2.66178768540173E-7
702.153199281137,2.62642307975343E-7
703.12976840392,2.5245859881968E-7
704.106337526703,2.46750132771501E-7
705.082906649486,2.48898077470608E-7
706.05947577227,2.48519727675282E-7
707.036044895053,2.48747156021138E-7
708.012614017836,2.55000154597541E-7
708.989183140619,2.60539215033223E-7
709.965752263402,2.5949567267351E-7
710.942321386186,2.51286385857759E-7
711.918890508969,2.38322490040228E-7
712.895459631752,2.35041470171253E-7
713.872028754535,2.45366622289049E-7
714.848597877319,2.55155797168893E-7
715.825167000102,2.58257564031498E-7
716.801736122885,2.5783005629552E-7
717.778305245668,2.54929077999824E-7
718.754874368451,2.4493209185187E-7
719.731443491235,2.36227568265813E-7
720.708012614018,2.39040650013001E-7
721.684581736801,2.44386272564134E-7
722.661150859584,2.44562625370414E-7
723.637719982368,2.47016247981623E-7
724.614289105151,2.51265661505914E-7
725.590858227934,2.4655850612122E-7
726.567427350717,2.39071091798727E-7
727.5439964735,2.45204676047092E-7
728.520565596284,2.61446450374821E-7
729.497134719067,2.67633343798581E-7
730.47370384185,2.59014941363324E-7
731.450272964633,2.47427948080268E-7
732.426842087416,2.41164463693145E-7
733.4034112102,2.38657649960194E-7
734.379980332983,2.39658821734978E-7
735.356549455766,2.41885960259401E-7
736.333118578549,2.44172540406402E-7
737.309687701333,2.48914570167664E-7
738.286256824116,2.57548269954699E-7
739.262825946899,2.64924081673952E-7
740.239395069682,2.62987384028453E-7
741.215964192466,2.60544529906491E-7
742.192533315249,2.63392726060465E-7
743.169102438032,2.64354091523421E-7
